ЦУР,1.3.1,1.4.1,1.4.2,1.b.1,Т.1.5 Все население,Т.1.5 Трудоспособное население,Т.1.5 Пенсионеры,Т.1.5 Дети,Т.1.4.1,Т.1.4.2,10.5.1 (руб),11.2.1 (%),11.7.1 (%),11.7.1 (шт),11.а.1,11.с.1,Т 11.2.2 (Доля городов с благоприятной средой от общего количества городов),"Т 11.2.3 (Количество граждан, расселенных из непригодного для проживания жилищного фонда)",Т 11.2.4 (Доля эксплуатационных автобусов),Т 11.2.6 (Ассигновано средств на проведение работ по сохранению объектов культурного наследия),Т 11.2.7 (Фактически освоено средств),Т 11.2.8 (Доля уловленных и обезвреженных загрязняющих атмосферу веществ),Т 11.5 (Доля площади зеленых насаждений в пределах городской черты ),Т 11.6 (Доля протяженности освещенных частей городских улиц),12.2.2 (млн кВт/час),Т 12.2.10 (Количество посетителей объектов),Т 14.2 (тонн),Т 14.4 (тонн),15.2.1 (%),"15.7.1 (тыс, руб)",15.9.1 (Площадь лесовосстановления),Т 15.2.1 ( Отношение площади лесовосстановления и лесоразведения к площади вырубленных и погибших лесных насаждений в %),16.7.1 (чел),"Т 16.7 (возрасте 15-72 лет,  использующего сеть Интернет для получения государственных )","Т 16.7 (возрасте 15-72 лет, использовавших механизм получения государственных и муниципальных услуг в электронной форме)",17.8.1 (%),17.13.1 (руб),"17.16.1 (Количество граждан, принимающих участие в добровольческой деятельности)","Т 17.2 (Доля населения, пользующегося информационно-телекоммуникационной сетью «Интернет»)",Т 17.3 (в возрасте 15-74) использовавшего сеть Интернет в %,"Т 17.4 (ВРП на душу населения, руб)",Т 17.4 (Фактическое конечное потребление домашних хозяйств в единой валюте на душу населения),Т2.3.2,Т2.4.1,Т2.6.1,Т2.6.2,Т2.6.3,Т2.7.1,Т2.8.2,3.4.1b,Т3.2.2,Т3.3.1,Т3.5.1,Т3.7.1,Т3.7.2,Т3.8.2,Т3.9.2,Т3.10.1,Т3.10.2,Т3.11.1,4.2.1 (V группа здоровья),4.3.1,Т4.2.2,Т4.2.3,Т4.5.2,Т4.6.2,Т4.7.2,Т 8.10.1,"Т 9.2.3 (Число абонентских станций (абонентских устройств), подключенных к сетям подвижной радиотелефонной (сотовой) связи)","Т 9.3.1 (Грузооборот по видам транспорта, млрд тонно-км)",Т 9.3.2,Т 9.3.6,"Т 9.3.7 (Общая протяженность автомобильных дорог местного значения, км)",Т 9.3.14,Т 9.3.15,Т 9.3.19,"Т 9.3.20 (Затраты на внедрение и использование цифровых технологий, тысяч рублей)",Т 9.4.1,Т 9.4.2
Т 14.4 (тонн),0.9402786411377484,0.9420067299204109,0.8669657794616122,0.9127932540331078,0.9212064629723787,0.9130523190278019,0.928655857980313,0.9360578036735557,0.9536624365445904,0.9071567556665766,0.9536650887886937,0.9845396155521448,0.8609808535461936,0.9584594412830041,0.9420067299204109,0.9579110065964239,0.973827366777327,0.9597577117379961,0.9883353481318383,0.9524389244309219,0.9524389244309219,0.9280667565596837,0.8609808535461936,0.8535373247245326,0.998265098321568,0.9513088539918981,0.7101074213979013,1.0,0.9770252250271199,0.9799623289777996,0.6039611629190238,0.9790117395678904,0.9507480048377698,0.9758730928467451,0.9741078140039943,0.974963404419323,0.9903931579092349,0.9170913573566842,0.974963404419323,0.957718322963096,0.9903931579092349,0.9878770726943465,0.9584469944414149,0.8940457554745499,0.8637517627364625,0.9067373790690009,0.6216316864971823,0.9694593559824599,0.9578416681523264,0.9740913185390181,0.9687511323427775,0.9692183031746777,0.9692183031746777,0.885301277850961,0.9574071914609035,0.9688732849092414,0.913973336443616,0.9328520119281346,0.9141409070771518,0.907762468109003,0.9295789869381121,0.6967320835069347,0.9367772449728622,0.963338158452906,0.9707331135933308,0.9832192320010262,0.9469005458507179,0.5353935676741335,0.9622783908152363,0.9867235230120409,0.976427581883508,0.9937990809926852,0.9898755898005724,0.44768620865352793,0.970988182642728,0.9599170418900683,0.9923229618629512,0.937224068775362,0.8311782582114345
15.2.1 (%),0.8942521069444143,0.8788826047606261,0.7793605141791466,0.8498105490311013,0.8651780162521384,0.8552715378328413,0.8797253408404244,0.8839837021636878,0.9014303282153499,0.8791740909864476,0.9014344847629544,0.941614926447517,0.7912519848946437,0.9277635928379521,0.8788826047606261,0.9334275006737036,0.96264361965963,0.9596381310965235,0.95002133260389,0.923822335280661,0.923822335280661,0.90442270528378,0.7912519848946437,0.7930239001241902,0.9782013275168537,0.9420255784378764,0.6054515634338001,0.9770252250271199,1.0,0.930113248793078,0.552479618042286,0.9665146293923852,0.931264157866572,0.9174702686565114,0.911458966979525,0.9176580752245073,0.9593262437719285,0.8779994670561729,0.9176580752245073,0.8842492809270986,0.9593262437719285,0.9548943680444497,0.9517416008405802,0.9105890764986803,0.8459750221777256,0.9057327949812938,0.47695979687737994,0.9102152495824648,0.8849564385116717,0.9810559036363552,0.9139342354518074,0.9528349573471484,0.9528349573471484,0.8618395543420554,0.9548093023277295,0.963481432342552,0.9231609208535458,0.9422241456406526,0.9115810165102537,0.9263811517730255,0.9297665070401844,0.6098522379121616,0.932178384328543,0.9427790207853589,0.9129842295335533,0.9421816317799995,0.8737313826187506,0.5095467089760704,0.9475553984337511,0.9424956456289328,0.9428105029532595,0.9591316785314857,0.9410001786108799,0.44125399045158614,0.9378586883774638,0.9422446164272336,0.9540565537294898,0.8721728269164863,0.8263557816606723
"15.7.1 (тыс, руб)",0.9557825024500766,0.9749428278071623,0.9125171941956642,0.9449341019016623,0.9618928272059151,0.9558191941115198,0.9581688021404484,0.97133510622914,0.9737865129359877,0.8948123822102779,0.9737857283446265,0.9908770920195419,0.9063940042167189,0.9667811055842656,0.9749428278071623,0.956870146112886,0.9582720816771361,0.9437274800102301,0.9893154454132502,0.9724216881030076,0.9724216881030076,0.9535347219352948,0.9063940042167189,0.9124195396294704,0.9745034194009594,0.9335261757132358,0.7346224309614866,0.9799623289777996,0.930113248793078,1.0,0.6540306272540043,0.9664147822622775,0.9414164200560555,0.9761704009219512,0.9846173328874078,0.9985415001488123,0.9826996343562816,0.9312217248316981,0.9985415001488123,0.9865723658462092,0.9826996343562816,0.9771804621702178,0.9456099079961654,0.891402483364376,0.8849265841418655,0.8927685544174806,0.6815870329105771,0.9834550717667515,0.9763889701389759,0.9474667387242404,0.977819709535995,0.9626059275780238,0.9626059275780238,0.9061877266437381,0.9452601059496166,0.954256611456725,0.9045956275264295,0.9106553341400706,0.8856627718915853,0.8905896628901492,0.8794470957239804,0.7305160282341732,0.9084052697339275,0.9759338331855116,0.9902881665191384,0.9982563874164151,0.9755561517338238,0.5810782820570513,0.9637982045046527,0.9893660491181632,0.9804190049704349,0.9940337907600876,0.989266459558249,0.508069374495479,0.9870235113563179,0.9655972597641305,0.9855866990921727,0.9722623872507683,0.8399204185533113
15.9.1 (Площадь лесовосстановления),0.649373960398489,0.7049021015839863,0.6848133740840546,0.5536401980251957,0.628143786363612,0.6206573336591125,0.6155895076567764,0.6295089254944403,0.6486472715359954,0.5813772837792726,0.6486582880168134,0.6775629128814811,0.5340008155006446,0.5560125558224862,0.7049021015839863,0.5943346610982269,0.5979809791750422,0.5397128277097345,0.6793928406339037,0.7515226742867087,0.7515226742867087,0.7708112637976995,0.5340008155006446,0.6312856796944699,0.5760872769912417,0.6480929528674658,0.8316792953080273,0.6039611629190238,0.552479618042286,0.6540306272540043,1.0,0.5899716192245014,0.5689659865362182,0.6459518698208889,0.669761797290375,0.6462034544048316,0.6527122092527647,0.5416676291760966,0.6462034544048316,0.6810180524029983,0.6527122092527647,0.6482447450659589,0.5960657470212175,0.5524897108430639,0.5160721831046561,0.7396794767137808,0.793606846558897,0.6946729714669353,0.6670352273766141,0.5305392472657667,0.7102416674787092,0.4776415255706039,0.4776415255706039,0.6716670923100314,0.47802116468287514,0.541360566155804,0.6718330461088299,0.44891540927554613,0.5947623360000912,0.4949445557219819,0.5724894903924402,0.9037801133873546,0.5665682415594829,0.5558839394052464,0.6752815121757488,0.6757995683268028,0.6229402276252003,0.9112913202025217,0.7178250223525433,0.6712561636440606,0.7045698740522777,0.6526452773151986,0.6351044092409281,0.9098675601316909,0.7176900594184191,0.5199527463298526,0.6407397977227886,0.6383593298263656,0.4133431374057491
Т 15.2.1 ( Отношение площади лесовосстановления и лесоразведения к площади вырубленных и погибших лесных насаждений в %),0.9719091985747138,0.9522035487615423,0.8730001689399708,0.948968037520066,0.9580073548258635,0.9527698451366864,0.9688472092893773,0.968027118874211,0.9756940641226117,0.9499514638851954,0.9756946774134255,0.975984828303001,0.9124939880056919,0.9902469801328763,0.9522035487615423,0.9932824701433355,0.9987041681094528,0.995048953275548,0.9726327621860472,0.9347944649870754,0.9347944649870754,0.9118177614587867,0.9124939880056919,0.9079179128690507,0.9856970239805103,0.9811064024321252,0.6211927754454484,0.9790117395678904,0.9665146293923852,0.9664147822622775,0.5899716192245014,1.0,0.9901050217015327,0.9587264710284489,0.9373268696045044,0.9656523406564913,0.9892138866354524,0.968362683043037,0.9656523406564913,0.9359128364562478,0.9892138866354524,0.9865650206896718,0.9843261917814102,0.9377171489589092,0.9237514536026601,0.9203102754137986,0.5950291665880112,0.9290338899983241,0.9380071109995699,0.9928837328494788,0.9287337799790075,0.976291780812575,0.976291780812575,0.8645065174016193,0.983578840292309,0.9970316206752899,0.9571384697011981,0.9781948129382393,0.9557111030668927,0.9596455632446778,0.9434980011196954,0.6180346528180375,0.9762447900578485,0.9535379318951559,0.968553162863753,0.9735142853779793,0.9415063386353706,0.4731742541821837,0.9748147147512541,0.9624453625630819,0.9639032791149592,0.9826243422001905,0.9616371280344972,0.42913437233140994,0.9506836323385642,0.9563133512716506,0.9820686880907953,0.9589354886027184,0.9141410642708172
16.7.1 (чел),0.9852137768294583,0.9545362618531595,0.8952880680878357,0.9668803491037427,0.9668780628473242,0.9646104863459456,0.9805535628380326,0.9717049086139067,0.9814431854354143,0.9801928299654651,0.9814438470660756,0.9590611771525657,0.9450186964112702,0.9884516562698716,0.9545362618531595,0.9982999514232006,0.9940791067436704,0.9889947711801345,0.9505623164488514,0.9014250136573059,0.9014250136573059,0.8776076124904038,0.9450186964112702,0.9321250405540941,0.9623525945880427,0.9872600293500788,0.578656207161175,0.9507480048377698,0.931264157866572,0.9414164200560555,0.5689659865362182,0.9901050217015327,1.0,0.952458713507823,0.9153465880831099,0.9471776224885187,0.9762684557231389,0.9892766751731575,0.9471776224885187,0.9228103588831286,0.9762684557231389,0.9774672892887083,0.9767283855410782,0.9299843533561132,0.9398966459576402,0.9207024789500897,0.615055878538604,0.9017839408634918,0.9322229641074191,0.9741893912338875,0.9029416042500144,0.9511047252668077,0.9511047252668077,0.8309698491887165,0.9667089693109143,0.9870768292069654,0.9600915227336762,0.9755417112612433,0.9763331056574857,0.9573727203101421,0.9553186856484117,0.5687235162454355,0.991288763764108,0.9115714160495837,0.9608763518267042,0.9486095306845933,0.9391505323918752,0.41001180804756115,0.9616893468775292,0.9376378905568743,0.9416197523049193,0.9592852653668376,0.9375552352569079,0.3874238392912522,0.9163196881194149,0.9192549966502499,0.9670117998085253,0.9660764047607923,0.944722939765106
"Т 16.7 (возрасте 15-72 лет,  использующего сеть Интернет для получения государственных )",0.9699370411463715,0.9777521667971488,0.9466617096327304,0.9469793773424084,0.9479204088098344,0.94337934440234,0.952422041295431,0.9548366989318268,0.9783262740029424,0.9420079844815066,0.9783297785005733,0.9882269581038621,0.9151752541103441,0.9518101748671708,0.9777521667971488,0.9589205680271568,0.9592565106357062,0.9305190635425201,0.9859475492023269,0.9425707500726765,0.9425707500726765,0.9184469442007781,0.9151752541103441,0.9028280673657084,0.9735710763797872,0.9542107025694895,0.7491244679720889,0.9758730928467451,0.9174702686565114,0.9761704009219512,0.6459518698208889,0.9587264710284489,0.952458713507823,1.0,0.9900502682524166,0.9809296844305729,0.9871583279622986,0.9382811180997103,0.9809296844305729,0.9871318057825058,0.9871583279622986,0.9900239483090969,0.9417817778770102,0.8570264768168566,0.8658443370687016,0.9166480339530018,0.7389119326404452,0.9814009888927937,0.9944854620122879,0.9304625811216056,0.9818677192425839,0.9277854871669294,0.9277854871669294,0.8782488316196819,0.9153594762625527,0.9397859217342208,0.9073937661946384,0.8961109332389097,0.9274657235092628,0.8736388485611812,0.9356375196083377,0.7238693454904794,0.939133062151419,0.917320722721451,0.9902163819310585,0.9757910587435514,0.9775225246842173,0.5333051628059964,0.9542979207946372,0.9863424169117637,0.9748097072059161,0.9825159744032752,0.9899355159514258,0.456159542171353,0.9577766917514129,0.9150969280675147,0.9910823155030546,0.9703766627096957,0.8327795184478687
"Т 16.7 (возрасте 15-72 лет, использовавших механизм получения государственных и муниципальных услуг в электронной форме)",0.9413381271452949,0.9691097492445143,0.9335241749680971,0.9209623737262815,0.9302587822695806,0.9240084447848297,0.9278043255188939,0.9392800523688617,0.9582079759983914,0.8927647537249432,0.9582108821252927,0.9847095248704452,0.8820312240456045,0.9289619354406454,0.9691097492445143,0.9285422383531752,0.9329206344873976,0.9031143577701749,0.9859771369877575,0.9617576455731212,0.9617576455731212,0.9424123099161114,0.8820312240456045,0.8805708068143332,0.9646555531843498,0.9213268205299676,0.7871007153200692,0.9741078140039943,0.911458966979525,0.9846173328874078,0.669761797290375,0.9373268696045044,0.9153465880831099,0.9900502682524166,1.0,0.9848770304862388,0.9749701215008441,0.8993397987394336,0.9848770304862388,0.9938202621696168,0.9749701215008441,0.9744663852221053,0.9165332821008124,0.8427159264658732,0.8390179020486753,0.8998774293508173,0.734487748076401,0.9980286367440475,0.9914957788431834,0.9106524677250458,0.9962210036432132,0.9210406854921008,0.9210406854921008,0.8976798189086466,0.8963476935862199,0.9155783619635041,0.878140660441613,0.8606683383871339,0.8793793605331689,0.8388094451039954,0.8940425360890472,0.7694884966519535,0.8940498362036464,0.9340483960673055,0.9849935407525796,0.9819737879029938,0.9744331251509927,0.5987101277855756,0.9467997447657502,0.9906261178312122,0.9757980324162127,0.9824047152393084,0.9930846506674473,0.5082767869972271,0.9749345919486245,0.9224546588516522,0.9831842149425258,0.9548659390452908,0.7851178862139295
17.8.1 (%),0.9645235407614857,0.9815835140406738,0.9270496994303515,0.9581655242758506,0.9708865355046327,0.9659060477842646,0.9673424317628281,0.9785107240346812,0.9812820000142147,0.9063013878614883,0.9812808478643037,0.9906064535466181,0.924424503700851,0.9711665315117889,0.9815835140406738,0.9616246834569186,0.9585933656038819,0.9430263553985506,0.9869284037397127,0.9637732077342821,0.9637732077342821,0.9432180218964576,0.924424503700851,0.9254446089721602,0.9710507013933377,0.935352550650107,0.7311844735290536,0.974963404419323,0.9176580752245073,0.9985415001488123,0.6462034544048316,0.9656523406564913,0.9471776224885187,0.9809296844305729,0.9848770304862388,1.0,0.9823400345952787,0.9428078197269237,1.0,0.9905826237925249,0.9823400345952787,0.9781224951505946,0.9448651631906798,0.8861241400526866,0.891218503582116,0.8891074458010079,0.7007544625296256,0.9812564674074854,0.9826735672540676,0.9426446340566865,0.9751548058217486,0.95973318758985,0.95973318758985,0.8979306966615801,0.9431265696827915,0.9533875398176618,0.9026146215274325,0.9112112105813699,0.8911610922361755,0.889329954721764,0.8819819437505797,0.7216359022005955,0.9133033837018473,0.9674537639985726,0.9941854855058181,0.9953801174437745,0.9831284666813089,0.5584752680998613,0.959626841478587,0.9870346922589537,0.9769401859279763,0.9912045505307211,0.9882701919491808,0.48790328440598874,0.9795280956312691,0.9590630391626462,0.9855601651754418,0.9817863625873836,0.8503528185409058
17.13.1 (руб),0.9765402758664382,0.9734810447289339,0.9127555370222192,0.9458986513904942,0.9566437234167474,0.9507449756141628,0.9640405454221751,0.9663560144795891,0.9828961913112165,0.9485497949007471,0.9828990939699764,0.9944111854703886,0.9080500950314249,0.9753584639803307,0.9734810447289339,0.982386121053269,0.9887186713821897,0.9708981868619191,0.9932220820179318,0.9597945708997424,0.9597945708997424,0.9383923398047771,0.9080500950314249,0.9069395773546137,0.9905566728806178,0.9791707593159369,0.7080312862537417,0.9903931579092349,0.9593262437719285,0.9826996343562816,0.6527122092527647,0.9892138866354524,0.9762684557231389,0.9871583279622986,0.9749701215008441,0.9823400345952787,1.0,0.9527439629518193,0.9823400345952787,0.9703649636559152,1.0,0.999202244171391,0.9736581049945414,0.9095586438306126,0.8971047384984405,0.9382124722614597,0.6732780587341534,0.9691664002961993,0.9734303899278269,0.9722770009252839,0.9705128678383299,0.9579753883853194,0.9579753883853194,0.8898061884366834,0.9555831150859504,0.9764642697199977,0.9478260891835499,0.9411783250464901,0.9494465597519725,0.9242921985292714,0.9488410721607262,0.7006550507373496,0.9642432907766295,0.9477709332967181,0.9884106753294856,0.9882115364185691,0.9635852447702493,0.5449134125917785,0.9820111839126217,0.9877994284170403,0.9852817617204455,0.9955295451895823,0.9866997900369381,0.48375576862490044,0.9728795609303672,0.9455976810833359,0.9974396075078203,0.9682958965903871,0.8696973869873318
"17.16.1 (Количество граждан, принимающих участие в добровольческой деятельности)",0.9862503537784767,0.9583990045073,0.9150684238283356,0.9877317144605579,0.9835964328829807,0.9842249967955555,0.9922611813585316,0.9831929896499416,0.9832668730792848,0.9731040555334958,0.9832644697347752,0.9415062449967284,0.9801331066210258,0.9864481120028412,0.9583990045073,0.9894158810557329,0.9715797925908186,0.9690605673282133,0.9272174519230038,0.877104084762981,0.877104084762981,0.8532309498028718,0.9801331066210258,0.9636410011365991,0.9304535687006886,0.9622747566448977,0.5483519218266067,0.9170913573566842,0.8779994670561729,0.9312217248316981,0.5416676291760966,0.968362683043037,0.9892766751731575,0.9382811180997103,0.8993397987394336,0.9428078197269237,0.9527439629518193,1.0,0.9428078197269236,0.9211909416941287,0.9527439629518192,0.9539201800588644,0.9547022838668926,0.911552437319983,0.9502038998726352,0.8850165968669339,0.6342938540928073,0.8832983664745419,0.9283113235636805,0.9435815125848711,0.8803005590936197,0.9361459695974819,0.9361459695974819,0.81168061132673,0.9505219920845176,0.967332127639737,0.9347420329636398,0.9593518943670408,0.9529613343863612,0.9394974371934824,0.9164217856446103,0.5338643031837751,0.9690446643745924,0.8954987401228911,0.9555699570100827,0.9330523262462895,0.9455710658396717,0.36603758909984085,0.9358028469720119,0.9152413982823925,0.9173754973767639,0.9369151082876446,0.9167294315678558,0.3561773422139091,0.8930715922542652,0.9039821243243341,0.944546757005929,0.978858122936059,0.9598630850317371
"Т 17.2 (Доля населения, пользующегося информационно-телекоммуникационной сетью «Интернет»)",0.9645235407614857,0.9815835140406738,0.9270496994303515,0.9581655242758506,0.9708865355046327,0.9659060477842646,0.9673424317628281,0.9785107240346812,0.9812820000142147,0.9063013878614883,0.9812808478643037,0.9906064535466181,0.924424503700851,0.9711665315117889,0.9815835140406738,0.9616246834569186,0.9585933656038819,0.9430263553985506,0.9869284037397127,0.9637732077342821,0.9637732077342821,0.9432180218964576,0.924424503700851,0.9254446089721602,0.9710507013933377,0.935352550650107,0.7311844735290536,0.974963404419323,0.9176580752245073,0.9985415001488123,0.6462034544048316,0.9656523406564913,0.9471776224885187,0.9809296844305729,0.9848770304862388,1.0,0.9823400345952787,0.9428078197269236,1.0,0.9905826237925249,0.9823400345952787,0.9781224951505946,0.9448651631906798,0.8861241400526866,0.891218503582116,0.8891074458010079,0.7007544625296256,0.9812564674074854,0.9826735672540676,0.9426446340566865,0.9751548058217486,0.95973318758985,0.95973318758985,0.8979306966615801,0.9431265696827915,0.9533875398176618,0.9026146215274325,0.9112112105813699,0.8911610922361755,0.889329954721764,0.8819819437505797,0.7216359022005955,0.9133033837018473,0.9674537639985726,0.9941854855058181,0.9953801174437745,0.9831284666813089,0.5584752680998613,0.959626841478587,0.9870346922589537,0.9769401859279763,0.9912045505307211,0.9882701919491808,0.48790328440598874,0.9795280956312691,0.9590630391626462,0.9855601651754418,0.9817863625873836,0.8503528185409058
Т 17.3 (в возрасте 15-74) использовавшего сеть Интернет в %,0.9581564950203189,0.9857242100967926,0.9585024406049673,0.9457220319111741,0.9572930368152331,0.9530683471349506,0.9515737159779855,0.9621939993308501,0.9733098321904027,0.9029998541333525,0.9733108921100688,0.9842321121737381,0.9184371480293058,0.9402772586592112,0.9857242100967926,0.9376312120736963,0.9319537365005455,0.9035359712222675,0.9808258461373444,0.9603304329516478,0.9603304329516478,0.9425324109766091,0.9184371480293058,0.9212327176747196,0.9496391952959059,0.9218361173945666,0.7710440930012132,0.957718322963096,0.8842492809270986,0.9865723658462092,0.6810180524029983,0.9359128364562478,0.9228103588831286,0.9871318057825058,0.9938202621696168,0.9905826237925249,0.9703649636559152,0.9211909416941287,0.9905826237925249,1.0,0.9703649636559152,0.9692974045869382,0.9181921824572609,0.8458709259109809,0.8604260755979042,0.8952319056086201,0.7573320351017373,0.9911486668708027,0.9958617148674095,0.9017400789274056,0.9875662781079692,0.916966130201627,0.916966130201627,0.8993331516335042,0.8960425270113337,0.9152452684666049,0.8845119903012669,0.8628568397679371,0.8813023642273854,0.8452498240250171,0.878845382200559,0.7571476343046297,0.8942906199365245,0.9307551791199221,0.9919807594437065,0.9824443444061909,0.984661783358418,0.591797245077561,0.9466593006250653,0.9841455077486948,0.9727195085667566,0.9769143960084775,0.9846771150297714,0.5185847311256122,0.9716502348967955,0.9201425705264267,0.9763672309294366,0.976323534011782,0.8106376285526645
"Т 17.4 (ВРП на душу населения, руб)",0.9765402758664382,0.9734810447289339,0.9127555370222192,0.9458986513904942,0.9566437234167474,0.9507449756141628,0.9640405454221751,0.9663560144795891,0.9828961913112165,0.9485497949007471,0.9828990939699764,0.9944111854703886,0.9080500950314249,0.9753584639803307,0.9734810447289339,0.982386121053269,0.9887186713821897,0.9708981868619191,0.9932220820179318,0.9597945708997424,0.9597945708997424,0.9383923398047771,0.9080500950314249,0.9069395773546137,0.9905566728806178,0.9791707593159369,0.7080312862537417,0.9903931579092349,0.9593262437719285,0.9826996343562816,0.6527122092527647,0.9892138866354524,0.9762684557231389,0.9871583279622986,0.9749701215008441,0.9823400345952787,1.0,0.9527439629518192,0.9823400345952787,0.9703649636559152,1.0,0.999202244171391,0.9736581049945414,0.9095586438306126,0.8971047384984405,0.9382124722614597,0.6732780587341534,0.9691664002961993,0.9734303899278269,0.9722770009252839,0.9705128678383299,0.9579753883853194,0.9579753883853194,0.8898061884366834,0.9555831150859504,0.9764642697199977,0.9478260891835499,0.9411783250464901,0.9494465597519725,0.9242921985292714,0.9488410721607262,0.7006550507373496,0.9642432907766295,0.9477709332967181,0.9884106753294856,0.9882115364185691,0.9635852447702493,0.5449134125917785,0.9820111839126217,0.9877994284170403,0.9852817617204455,0.9955295451895823,0.9866997900369381,0.48375576862490044,0.9728795609303672,0.9455976810833359,0.9974396075078203,0.9682958965903871,0.8696973869873318
Т 17.4 (Фактическое конечное потребление домашних хозяйств в единой валюте на душу населения),0.9780145099595021,0.9732283923010827,0.9182475361535879,0.9471365490745545,0.9538742917745919,0.9483630794290443,0.9626769003462005,0.9629658875856325,0.9829547990451486,0.9564722506626316,0.9829583071489624,0.991824963288295,0.9105845236356604,0.9720687411947819,0.9732283923010827,0.9818961780013792,0.987616144876728,0.9678264888314623,0.9902808123662565,0.9520203885311531,0.9520203885311531,0.9298304650684465,0.9105845236356604,0.9051607302640732,0.9887389883470622,0.981421404182634,0.7083882235553198,0.9878770726943465,0.9548943680444497,0.9771804621702178,0.6482447450659589,0.9865650206896718,0.9774672892887083,0.9900239483090969,0.9744663852221053,0.9781224951505946,0.999202244171391,0.9539201800588644,0.9781224951505946,0.9692974045869382,0.999202244171391,1.0,0.9700909836581537,0.9049395590173682,0.8962320616310294,0.9410156270257787,0.6834931024405738,0.9671780909272297,0.9751551237359869,0.9676318840537976,0.969398282991214,0.9510070959738979,0.9510070959738979,0.8799721208012752,0.9488845765927394,0.972601930502804,0.9458658780219391,0.9372894161397661,0.9552344999429287,0.918582129365471,0.9576376631149376,0.6967477224560097,0.9687128233385673,0.9359508446319068,0.9875426845405824,0.9827072397996601,0.9645078777706909,0.5311369821692091,0.9791997226579164,0.9848298769231487,0.981347345571939,0.9919600507680593,0.9847873860931906,0.4701912231292632,0.965398504709701,0.9343504566300133,0.9972893887367165,0.967572503070406,0.8704171891523047
Т2.3.2,0.9664328719428503,0.9371826051068086,0.8694383073354992,0.9185937681783605,0.9446301968072578,0.939801932278042,0.955555573882423,0.9533581115707175,0.9611262194645283,0.940968784452898,0.9611283742429051,0.969757116453818,0.8937438850355637,0.9723707421117445,0.9371826051068086,0.9796597374645926,0.9848126150626861,0.9748154259210682,0.9669046553192431,0.9328838576720684,0.9328838576720684,0.9101841470028889,0.8937438850355637,0.9065183917614168,0.9653037939866915,0.9743431917497682,0.5865510679044111,0.9584469944414149,0.9517416008405802,0.9456099079961654,0.5960657470212175,0.9843261917814102,0.9767283855410782,0.9417817778770102,0.9165332821008124,0.9448651631906798,0.9736581049945414,0.9547022838668926,0.9448651631906798,0.9181921824572609,0.9736581049945414,0.9700909836581537,1.0,0.887373613472737,0.8710500929337265,0.9133975980045362,0.5605031152126142,0.9095334400607806,0.9270074076141555,0.9801236218387253,0.9124529950776946,0.9498075819585622,0.9498075819585622,0.912650725453225,0.972805673780809,0.984044560186716,0.9738239743894901,0.9738819507782113,0.9613602119669138,0.9831093165868987,0.9310436881315833,0.5930351241734306,0.9669848210299162,0.9331360947618542,0.9468241388113756,0.9557713412722255,0.9003743497815258,0.5091074954693714,0.9556318525258362,0.9569998443833462,0.9701170842679275,0.9625713650117735,0.9487420662982693,0.4707043119253108,0.943130545214914,0.953348197084852,0.9568048679275425,0.9423503172713673,0.881029729710244
Т2.4.1,0.89825293093703,0.8879327078818675,0.7951759630246682,0.9031882269515185,0.9051668852699133,0.9011202283418227,0.9134931526614073,0.9120924239066859,0.9051810101754688,0.8911411836690506,0.9051791007764378,0.8804055300980949,0.8680037662059228,0.9282703326593543,0.8879327078818675,0.9328862666689323,0.9374088421422433,0.9545539877890947,0.8755682219269784,0.8765550329683631,0.8765550329683631,0.8740076617205156,0.8680037662059228,0.8709085972754262,0.899887142551669,0.9264072381504218,0.4954983459072634,0.8940457554745499,0.9105890764986803,0.891402483364376,0.5524897108430639,0.9377171489589092,0.9299843533561132,0.8570264768168566,0.8427159264658732,0.8861241400526866,0.9095586438306126,0.911552437319983,0.8861241400526866,0.8458709259109809,0.9095586438306126,0.9049395590173682,0.887373613472737,1.0,0.9752857355957475,0.9041357379388173,0.48686689258205,0.8426494496063481,0.8304089354560718,0.9317071847925199,0.8419826455279692,0.9141235196578588,0.9141235196578588,0.744216607417569,0.9167390284182309,0.9350835011788251,0.9098971302156103,0.9176101461673528,0.8911054861321536,0.884905003233023,0.8839473219049985,0.5193324167013211,0.920217351855637,0.8978105271481506,0.8954864002273617,0.9032890974505511,0.888468957812948,0.41477455913420924,0.9473416288497055,0.8569005011908097,0.86332160804377,0.9071168997892921,0.8537697283576905,0.4335139040458002,0.881747603927218,0.8690118711479192,0.9062595549537156,0.8905397912136317,0.943219371743135
