ЦУР,1.2.2,1.5.1 Пострадавшие,1.5.2,1.а.1,1.а.2 Образование,1.а.2 Здравоохранение,Т.1.2,Т.1.2.1 образование,Т.1.2.1 образование,Т.1.2.2 здравоохранение,Т.1.2.3 социальная политика,Т.1.3.2,10.1.1 (в расчете на одно домохозяйство)                                                 ,10.1.2 (в расчете на одного члена домашнего хозяйства),10.2.1 (децильный коэффициент),10.2.2 ( коэффициент фондов),10.2.3 (Индекс концентрации доходов (коэффициент Джини)),10.2.5 (Доля оплаты труда наемных работников ВРП),"10.3.2 (Численность граждан, которым меры социальной поддержки предоставляются в форме денежных компенсаций)",11.3.1,11.5.1 пострадавшие,11.5.2,11.5.3,Т 11.2.5 (Соотношение темпа ввода в действие жилых домов к темпу роста населения),12.3.1 (млн. куб. м),Т 12.2.1 (кол-во музеев),Т 12.2.1 (визит-центров),Т 12.2.1 (экотроп и маршрутов),Т 12.2.6 (Виды экотроп и маршрутов  в государственных природных заповедниках -  пешие),13.1.1 пострадавшие,Т 14.3 (тонн),15.1.1 (%),15.1.2 (%),15.3.1 (га),15.9.1 (Ввод молодняков в категорию хозяйственно-ценных лесных насаждений),2.5.2,Т2.2.2,Т2.4.4,Т2.5.3,Т2.5.4,Т2.5.5,3.3.1,3.4.1a,3.5.1,3.7.1 (возраст 25-29 лет),3.c.1,Т3.2.1,Т3.2.3,Т3.2.4,Т3.4.5,Т3.5.2,Т3.6.1,Т3.6.6,Т3.6.7,Т3.6.9,Т3.6.10,Т3.8.1,Т3.10.5 (в возрасте 10-14 лет),Т3.12.2,Т3.12.3,4.2.1 (II группа здоровья),4.2.1 (IV группа здоровья),4.4.1.a,4.4.1.b,Т4.2.4,Т4.3.3,Т4.5.3,Т4.9.1,Т4.9.2,8.2.1,8.8.2,"Т 9.2.1 (Перевезено грузов транспортом общего пользования1 – всего, млн тонн)",Т 9.3.8,Т 9.3.9,Т 9.3.17,Т 9.5.2 (Доля валовой добавленной стоимости отрасли «Обрабатывающее производство» в ВРП),9.а.1 (Обязательства в млн дол США),9.b.1 (Доля продукции высокотехнологичных и наукоемких отраслей в валовом внутреннем продукте (%)),"Т 9.9 (Внутренние затраты на исследования и разработки, 
в % к ВРП)"
Т3.6.6,0.7408310086327775,0.318548570337922,0.6611824916476947,0.13189540966465843,0.9691178236175996,0.49312651816332514,0.13189540966465843,0.7976190753041222,0.9691178236175996,0.49312651816332514,0.7401689409386254,0.7407935599997578,0.402868014326992,0.22440606164940566,0.7827126505360228,0.7770282448546444,0.7711971353140477,0.8891932887400686,0.799293188535102,0.4554655308210317,0.318548570337922,0.6611824916476947,0.6611824916476947,0.4554655308210317,0.8491036558050467,,,,,0.318548570337922,0.8476123777521232,,0.4830458915396479,0.5334900220198886,0.47965183871155465,0.2878735114118424,0.2878735114118424,0.7028894212812686,0.43012349947608775,0.7717734689763809,0.20317167968145833,0.8300147810688036,0.08753648113562547,0.9176326729352638,0.6308519545917001,0.7727712031674641,0.6256012154274504,0.5084335837467776,0.8513389984138301,0.7727712031674641,0.7727712031674641,0.847213137688705,1.0,0.49460236591733725,0.6442838063833456,0.9172749245180201,0.0875364811356255,0.23892385302293107,0.8322087754911309,0.7735488387171082,0.8521144487644683,0.8237917447868396,0.8611011004190142,0.45929085723922675,0.7789304389003417,0.8483089726530565,0.35391177351552267,0.9208239026512967,0.6421320361854554,0.9520144789340398,0.7408310086327775,0.7846105779663076,0.6302018353508926,0.0018792921083991183,0.9256445535902447,0.844161280432615,0.20921614846998132,0.6549414661769583,0.7462179413529684
Т3.6.7,0.380156075500845,0.5979825326250866,0.07390304989926938,0.32127385658870733,0.3691758296421049,0.4019608628506602,0.32127385658870733,0.5953240006196193,0.3691758296421049,0.4019608628506602,0.15919221886769144,0.3803565314408613,0.08438401734823553,0.10556507959830196,0.13880451219550619,0.23518676272164193,0.23412092203584978,0.49491676723261346,0.33022715124643565,0.5397469356674862,0.5979825326250866,0.07390304989926938,0.07390304989926938,0.5397469356674862,0.3386634938821686,,,,,0.5979825326250866,0.25182530711324513,,0.2220265178934429,0.7571832330921784,0.7749327475522295,0.5286321304816216,0.5286321304816216,0.3530654507549711,0.10015782099754203,0.5986071660738461,0.04114586046614435,0.40309733735672976,0.19036619678959177,0.2422504509955753,0.8716942079590455,0.4966622681798061,0.4331218070304867,0.32313050871201104,0.6031383366704524,0.4966622681798061,0.4966622681798061,0.42868126494792497,0.49460236591733725,1.0,0.6586599969881384,0.23199015715229215,0.19036619678959182,0.09406359312818596,0.30483344806797685,0.5433418325768641,0.2309405934210149,0.06541400998915602,0.38274986274655665,0.7558224647248029,0.37374413530420314,0.4081309337070398,0.38868163855975285,0.39142508540612403,0.7159046288804332,0.26409472441749626,0.380156075500845,0.07228824685675275,0.4242597461545005,0.2649689132764879,0.4066468560667073,0.14012928510604897,0.4442108436705956,0.08964552078477703,0.6309300673772782
Т3.6.9,0.33355518072907486,0.290650056505593,0.2134226387238808,0.16887873818816482,0.4800497612847965,0.008452597660869442,0.16887873818816482,0.722328526037315,0.4800497612847965,0.008452597660869442,0.24255206731971116,0.3336075605528738,0.34077833113594735,0.3601209860404621,0.5752628827546636,0.6246965002140018,0.6074575239324735,0.5024996997490634,0.3056167274280826,0.8270427718764298,0.290650056505593,0.2134226387238808,0.2134226387238808,0.8270427718764298,0.38998321317461726,,,,,0.290650056505593,0.31916374921434665,,0.2220265178934432,0.9469505721774515,0.915311166548919,0.18661121644510925,0.18661121644510925,0.2648745361488037,0.23554899300204712,0.3925847543042677,0.11013603796653508,0.6189667247301798,0.36068782217231604,0.4361908799509898,0.6789105206438429,0.36960842874221395,0.7870466553593619,0.4204463716017195,0.6187761414114764,0.36960842874221395,0.36960842874221395,0.6084019959180017,0.6442838063833456,0.6586599969881384,1.0,0.4344683479573816,0.36068782217231604,0.4378909511701857,0.47326746660462793,0.8208665098969643,0.6371578085692117,0.5654335173221255,0.2995503840514983,0.3282365678707356,0.2671093572645435,0.48377179310517315,0.27256215516780813,0.3224029443834882,0.3767406766121342,0.6159283530079495,0.3335551807290748,0.11771921469542511,0.8415331808507766,0.35328388934483956,0.7259592589053467,0.3147205702162148,0.06705549892293027,0.047890376114071986,0.5174998998324291
Т3.6.10,0.819059219339297,0.044432555738024224,0.8230904180091928,0.16039981928007926,0.9478324866339002,0.4276512077259277,0.16039981928007926,0.5468299301139918,0.9478324866339002,0.4276512077259277,0.8287290681817412,0.8192007902160011,0.3048801941527684,0.10374204884994419,0.6852569202546981,0.6337847815178637,0.6347896124034353,0.9121336097637933,0.852463427075487,0.1670387775219379,0.044432555738024224,0.8230904180091928,0.8230904180091928,0.1670387775219379,0.9247839772478947,,,,,0.044432555738024224,0.9741431763458608,,0.48304589153964805,0.2712548998021677,0.2610092703321198,0.25556973709428027,0.25556973709428027,0.838593778657517,0.40896454017412676,0.7760206947304371,0.3153926043647339,0.8811053431608811,0.027823700979664665,0.9997900050737828,0.4409600972747548,0.8407028370157533,0.5465119114017675,0.547119995143781,0.8106993188385095,0.8407028370157533,0.8407028370157533,0.8982582168058973,0.9172749245180201,0.23199015715229215,0.4344683479573816,1.0,0.027823700979664634,0.00776685433092849,0.9332850138413834,0.7042926386980665,0.8897834842817451,0.8682137888612566,0.8444782240652642,0.3936851573555698,0.8673676034504495,0.81533923158523,0.1922140389841906,0.9087331923803658,0.5917519668326466,0.916397866696042,0.819059219339297,0.9130487071440065,0.35926530694563,0.01582940846261022,0.8887083188831238,0.9824438718551177,0.3700203341112849,0.8392790756778459,0.7555756730239837
Т3.8.1,0.25969682794066135,0.488213472318298,0.3353929031933954,0.4979585031634313,0.08306651141217852,0.41685834356153934,0.4979585031634313,0.39577181403513634,0.08306651141217852,0.41685834356153934,0.4005785678690463,0.25963533905714226,0.44512097141256,0.4788389740039712,0.2487722454949448,0.29062802869985344,0.3003354597878029,0.28584230939465405,0.2421088079920708,0.575017393947171,0.488213472318298,0.3353929031933954,0.3353929031933954,0.575017393947171,0.31066104651382787,,,,,0.488213472318298,0.010031136359356704,,3.035512086788632e-15,0.49224701943490645,0.4720640911128971,0.5844707930550308,0.5844707930550308,0.18797539832483925,0.6916215857375572,0.2809354990727107,0.6246927889229583,0.3950710361905533,1.0,0.03502180607615192,0.06561796987982149,0.21392008602024845,0.09165991088220003,0.14279370953699283,0.35490280996274726,0.21392008602024845,0.21392008602024845,0.3560764392964075,0.0875364811356255,0.19036619678959182,0.36068782217231604,0.027823700979664634,1.0,0.325669473639464,0.3111286377958102,0.4520869185494905,0.04201643825518081,0.038727700182859204,0.11910864236850752,0.28534151423372717,0.24736372245907598,0.3471538043411412,0.7245012685068365,0.014068615446480595,0.12676936693893603,0.030468097240639078,0.25969682794066135,0.08442474567925823,0.2282020520758404,0.3027086729434561,0.032461259612450194,0.07916505531741583,0.566621488562377,0.18642952219838133,0.2976829990522359
Т3.10.5 (в возрасте 10-14 лет),0.4204602083274787,0.5514941508670609,0.23556057981683276,0.6817754290943532,0.12833401510959966,0.05046612140374348,0.6817754290943532,0.3825806236980286,0.12833401510959966,0.05046612140374348,0.3533854650288225,0.42078348678741895,0.8576343804686152,0.9331245857747573,0.3703658342694713,0.38590348668310503,0.3458285364047036,0.22276822165821206,0.32553899606933534,0.46243140927464804,0.5514941508670609,0.23556057981683276,0.23556057981683276,0.46243140927464804,0.2852660559572461,,,,,0.5514941508670609,0.20436518919758598,,1.7009334969074232e-16,0.3225580006074718,0.17946425765703408,0.5350321546439153,0.5350321546439153,0.4862720301882816,0.18661913769014637,0.3774177884075226,0.6805935912194101,0.1510588231998027,0.325669473639464,0.015362554856077874,0.1611891201137586,0.4030307187686571,0.4642039004275,0.19487202836698111,0.06393472647677549,0.4030307187686571,0.4030307187686571,0.16073437703557258,0.23892385302293107,0.09406359312818596,0.4378909511701857,0.00776685433092849,0.325669473639464,1.0,0.25636974685577485,0.05452271971630543,0.2404858010681793,0.304474783449772,0.12881223774390627,0.09735211697407954,0.41353524155916427,0.1440949167098598,0.19262361497031574,0.008228392564932156,0.1833012690771609,0.33344059633573636,0.4204602083274787,0.21548179714442997,0.7644182624535589,0.7162924333577496,0.33787842606326607,0.1590549970929937,0.14721790865583123,0.3069659947408464,0.34972913706764475
Т3.12.2,0.913335054836914,0.16973363546640266,0.8763337211481759,0.38407544868815724,0.859473310210872,0.3172029459972158,0.38407544868815724,0.5043815619030603,0.859473310210872,0.3172029459972158,0.9076727616399535,0.9135655149244034,0.003168367474678321,0.17245679044571688,0.5823642036858748,0.548375429687599,0.5577961877072941,0.9628287867032301,0.8999092655674041,0.2521000813008157,0.16973363546640266,0.8763337211481759,0.8763337211481759,0.2521000813008157,0.9779477727196448,,,,,0.16973363546640266,0.9450433990031193,,0.483045891539648,0.38037047401536567,0.4072123191945703,0.4370367011693532,0.4370367011693532,0.9327034946989748,0.48841172217627304,0.8744696573070255,0.48611338144751276,0.9708582663537965,0.3111286377958102,0.9364726646366058,0.4505349193029841,0.9258805682246904,0.4946201127081823,0.5071905194643916,0.8758853460792687,0.9258805682246904,0.9258805682246904,0.9776110266982175,0.8322087754911309,0.30483344806797685,0.47326746660462793,0.9332850138413834,0.3111286377958102,0.25636974685577485,1.0,0.8178001524837184,0.8153139928123992,0.7825193308223045,0.7201459877140984,0.4015134985325882,0.9351283656526489,0.8634519971712428,0.3154037930254682,0.822430926125055,0.6192261351999221,0.8024191409298704,0.9133350548369139,0.8722533915061021,0.27267648351793455,0.15999853036464884,0.7968850691524881,0.9516112719178611,0.43411952899028244,0.8531183438134106,0.8829450806974282
Т3.12.3,0.7257796037246237,0.05363348690273103,0.6583322357903296,0.14385490043235444,0.6843537294215809,0.19065976677735702,0.14385490043235444,0.6102435272109265,0.6843537294215809,0.19065976677735702,0.6801173382757022,0.7258691763595172,0.03303651767529334,0.029991916689921926,0.5598978059171612,0.5842457204506137,0.5816949209224779,0.7965228363176491,0.6827863539580944,0.703896858473381,0.05363348690273103,0.6583322357903296,0.6583322357903296,0.703896858473381,0.7472846850167869,,,,,0.05363348690273103,0.6542530878404186,,0.48304589153964816,0.8003202008509733,0.8082861254794407,0.26159971081155037,0.26159971081155037,0.682607356354303,0.29499025470642504,0.7252014040680645,0.13937922109080822,0.9028572197449353,0.4520869185494905,0.7065419071663099,0.6684820204339286,0.7257227151338967,0.6456841285982873,0.5259757247111856,0.8369267672148313,0.7257227151338967,0.7257227151338967,0.888453255046792,0.7735488387171082,0.5433418325768641,0.8208665098969643,0.7042926386980665,0.4520869185494905,0.05452271971630543,0.8178001524837184,1.0,0.8055495820644174,0.7622792506969234,0.5072042810716032,0.43871542105203326,0.6650556666799804,0.781047659278116,0.2792184248083827,0.5763756662450676,0.6017996034846093,0.7608597871155875,0.7257796037246236,0.5217274966259569,0.6239914079034823,0.12928322766311673,0.8229045346490063,0.6639446261590644,0.22794915583822292,0.5252626157188782,0.821374670737265
4.2.1 (II группа здоровья),0.6816117147061931,0.07031385909961071,0.6929793211919131,0.004746829919446205,0.7949061191868253,0.3400449829595185,0.004746829919446205,0.4749182823586165,0.7949061191868253,0.3400449829595185,0.6352397820241508,0.6816613529398861,0.433928311919728,0.373341047640053,0.6777479301371155,0.6411947979218008,0.6339000244138501,0.7520382848871083,0.681927438923371,0.34926077044272363,0.07031385909961071,0.6929793211919131,0.6929793211919131,0.34926077044272363,0.7307176491965478,,,,,0.07031385909961071,0.8163729622769406,,0.4830458915396478,0.4622385154189042,0.46135189537219423,0.06881919945721772,0.06881919945721772,0.6667886335933902,0.12376032806886324,0.5903714067852481,0.06143049140809112,0.8181952777773862,0.04201643825518081,0.8848201057612618,0.5514124578874631,0.6702001127167926,0.6570690520214686,0.5832006938883915,0.685969732086492,0.6702001127167926,0.6702001127167926,0.8210397347028998,0.8521144487644683,0.2309405934210149,0.6371578085692117,0.8897834842817451,0.04201643825518081,0.2404858010681793,0.8153139928123992,0.8055495820644174,1.0,0.9548990875789493,0.6459230066112297,0.3921652166582708,0.6347305841354607,0.7165109451399282,0.05826436586440665,0.6884819084624081,0.5542066327568085,0.9343741391648291,0.6816117147061931,0.6682363235846546,0.5493794740127386,0.3709035989910879,0.96905946619491,0.8296048520137026,0.23126708257871517,0.6299887465721992,0.665459774903589
4.2.1 (IV группа здоровья),0.5859130285528291,0.07073925661388185,0.7937858699520729,0.08130919281334008,0.807038967317005,0.19718979969985306,0.08130919281334008,0.48694583661604757,0.807038967317005,0.19718979969985306,0.6631946042055421,0.5858988430716955,0.48884094687312113,0.4239150109578016,0.7163280947552468,0.6655247357268894,0.6515999483240864,0.688110061642163,0.6222131444315734,0.397587652625846,0.07073925661388185,0.7937858699520729,0.7937858699520729,0.397587652625846,0.7099212877605489,,,,,0.07073925661388185,0.7618221050022522,,0.48304589153964805,0.3844318590564568,0.33798573956215866,0.13409202650676064,0.13409202650676064,0.5748081979033055,0.22716848341111942,0.4882039976583729,0.026838059526704625,0.796543824597203,0.038727700182859204,0.8628647650127322,0.3493045264279046,0.5627532595357249,0.650742905676331,0.5853280613004689,0.6685629637893922,0.5627532595357249,0.5627532595357249,0.7852089260546306,0.8237917447868396,0.06541400998915602,0.5654335173221255,0.8682137888612566,0.038727700182859204,0.304474783449772,0.7825193308223045,0.7622792506969234,0.9548990875789493,1.0,0.6636976031133693,0.184300122155928,0.583378068184653,0.6737598948936987,0.02200306108083851,0.674628626999543,0.3617822644351405,0.9427012773967274,0.5859130285528291,0.7142247296807409,0.6059842393932129,0.4220564071571187,0.9206318174898696,0.8268710257014509,0.42354085778939005,0.7157928107908041,0.5330218066826851
4.4.1.a,0.6001000583792058,0.28880698074908184,0.6504187761855942,0.019184203105440736,0.931626913760187,0.4915162530096446,0.019184203105440736,0.5712652683790804,0.931626913760187,0.4915162530096446,0.6506551774675482,0.6003604089425906,0.3402024738730828,0.1346644606867524,0.4687701834775116,0.4362098863317856,0.42481325406931625,0.78413002048975,0.6659000329747383,0.159039427792122,0.28880698074908184,0.6504187761855942,0.6504187761855942,0.159039427792122,0.7856152037021692,,,,,0.28880698074908184,0.8242476579511755,,0.48304589153964667,0.18257067373822428,0.12244161974930114,0.2946680959355308,0.2946680959355308,0.6712270595698184,0.34299550932464173,0.705353294426509,0.2275633297667236,0.7023095146492369,0.11910864236850752,0.8499549442893172,0.4457257961259522,0.7092962111155863,0.5461769782393122,0.6706857243959878,0.8230590177215756,0.7092962111155863,0.7092962111155863,0.7276190974516837,0.8611011004190142,0.38274986274655665,0.2995503840514983,0.8444782240652642,0.11910864236850752,0.12881223774390627,0.7201459877140984,0.5072042810716032,0.6459230066112297,0.6636976031133693,1.0,0.5159214117922372,0.7648878061559079,0.6211240551855387,0.2006373600910635,0.9347771468024002,0.5938210843047598,0.7692560932108784,0.6001000583792057,0.8543669568007992,0.368223598913048,0.14398481857358114,0.74844540754719,0.8203618399215401,0.15547286756316223,0.7280993604266994,0.611145920810483
4.4.1.b,0.5121045055570804,0.4881373196429686,0.07344068872070098,0.21590492739079742,0.39248487268089166,0.6611460472340356,0.21590492739079742,0.15676576485162155,0.39248487268089166,0.6611460472340356,0.21365200602746812,0.5125408769158946,0.12516988647139243,0.11412327213004618,0.11189437664055804,0.06939748986479255,0.06459620807463587,0.5241582419800414,0.4206091426199976,0.06506078547054522,0.4881373196429686,0.07344068872070098,0.07344068872070098,0.06506078547054522,0.40604249120058056,,,,,0.4881373196429686,0.48946653275766216,,0.38388594797495834,0.35605487743197417,0.4481861016057859,0.2396022765155634,0.2396022765155634,0.5784659733700063,0.3070502239547919,0.6522873250783634,0.13851056163423822,0.41917789643501646,0.28534151423372717,0.40110183733450844,0.8662440753097381,0.636272211833781,0.3213723116675467,0.5438612140236395,0.5465598428476229,0.636272211833781,0.636272211833781,0.4597259296350065,0.45929085723922675,0.7558224647248029,0.3282365678707356,0.3936851573555698,0.28534151423372717,0.09735211697407954,0.4015134985325882,0.43871542105203326,0.3921652166582708,0.184300122155928,0.5159214117922372,1.0,0.5037620252324044,0.35848990671904984,0.12806533937762418,0.46951028608374235,0.9257621156396478,0.29132627358241553,0.5121045055570803,0.2718565633518956,0.051857578615598504,0.1926624101855078,0.48022689526277385,0.34838149222628323,0.6097616639380316,0.14278119964939992,0.695655166223338
Т4.2.4,0.9513188286168776,0.06689791923085321,0.7961669250675246,0.31439429413973186,0.8369731975392125,0.5170856111258327,0.31439429413973186,0.468496664936928,0.8369731975392125,0.5170856111258327,0.9264162592523589,0.9515040020492753,0.1727809862978932,0.3835067319485964,0.45846962467348606,0.43892197642352676,0.4576159635483256,0.9649930961402471,0.9508966143293498,0.1020893310657519,0.06689791923085321,0.7961669250675246,0.7961669250675246,0.1020893310657519,0.9774667334281695,,,,,0.06689791923085321,0.9310133181999103,,0.4830458915396487,0.2390070943185847,0.27450026439119146,0.5754114216363476,0.5754114216363476,0.9705333090501845,0.4906228522435772,0.9592323549469223,0.6050331931859922,0.8631388698592215,0.24736372245907598,0.8727627947164609,0.4646609961320111,0.9756429867672354,0.27243594248835357,0.38931330369344347,0.8414377413078467,0.9756429867672354,0.9756429867672354,0.8849472529071273,0.7789304389003417,0.37374413530420314,0.2671093572645435,0.8673676034504495,0.24736372245907598,0.41353524155916427,0.9351283656526489,0.6650556666799804,0.6347305841354607,0.583378068184653,0.7648878061559079,0.5037620252324044,1.0,0.8703365368201925,0.4149593838445568,0.886245076600424,0.7216812876495642,0.6761828225951445,0.9513188286168776,0.9047621616943553,0.07955709859647005,0.4597946608329721,0.6423650877782712,0.9035162977343084,0.27995993808589714,0.8479908115432098,0.9052270215041672
Т4.3.3,0.9264101997717876,0.045848271628011125,0.7195597926631112,0.018339190569712102,0.8162681160147655,0.5657785337176482,0.018339190569712102,0.679950531908031,0.8162681160147655,0.5657785337176482,0.9179790943370698,0.9261048696356169,0.0317331347111343,0.18976657571141847,0.7358670391948005,0.7510421994985846,0.7695579791953501,0.9109640351563898,0.9631106349862081,0.41145418595539335,0.045848271628011125,0.7195597926631112,0.7195597926631112,0.41145418595539335,0.8928800553339847,,,,,0.045848271628011125,0.8037980447253374,,0.4830458915396472,0.49135265027684705,0.48752926067974567,0.40851377542027706,0.40851377542027706,0.8156635715413897,0.498402859122689,0.87935361214612,0.44946613700092136,0.8070498403280775,0.3471538043411412,0.8137697485673754,0.5600655610056465,0.8613376044369285,0.23497540125859284,0.15410883390963673,0.7427804871768248,0.8613376044369285,0.8613376044369285,0.8173648251308293,0.8483089726530565,0.4081309337070398,0.48377179310517315,0.81533923158523,0.3471538043411412,0.1440949167098598,0.8634519971712428,0.781047659278116,0.7165109451399282,0.6737598948936987,0.6211240551855387,0.35848990671904984,0.8703365368201925,1.0,0.5363766706957901,0.8304163358719625,0.6667970224999609,0.803959909593542,0.9264101997717876,0.7736095232079209,0.3814877331603618,0.28270296340016077,0.7151312704314087,0.7943784317101795,0.25408145409288213,0.7094469156093064,0.8514181203155277
Т4.5.3,0.3732127392882508,0.06030610535983556,0.21682570644690877,0.06061202203850393,0.36031046038100484,0.06162104339206142,0.06061202203850393,0.7229212915003211,0.36031046038100484,0.06162104339206142,0.48632077990148015,0.3728715557485898,0.20964692986059066,0.4259374113888481,0.5045913728251629,0.5590444669997582,0.574780140977137,0.44565296594675446,0.45265511901280675,0.43539058778117784,0.06030610535983556,0.21682570644690877,0.21682570644690877,0.43539058778117784,0.4325856643424454,,,,,0.06030610535983556,0.17437197010113306,,7.850462293418876e-16,0.39279225908793336,0.3235401358606913,0.7808790322328019,0.7808790322328019,0.24867848501586812,0.8634718613712593,0.46303424826166006,0.7548766044940652,0.30809561728756757,0.7245012685068365,0.1984355450693043,0.10023064612939679,0.34805174034412467,0.023528535439684046,0.3133422159766386,0.3981893781649165,0.34805174034412467,0.34805174034412467,0.3103934156942592,0.35391177351552267,0.38868163855975285,0.27256215516780813,0.1922140389841906,0.7245012685068365,0.19262361497031574,0.3154037930254682,0.2792184248083827,0.05826436586440665,0.02200306108083851,0.2006373600910635,0.12806533937762418,0.4149593838445568,0.5363766706957901,1.0,0.39566655201104417,0.08106604637661985,0.19164095845700627,0.37321273928825077,0.28490364519372935,0.25993447493022104,0.6252664908468601,0.040888809550116735,0.187907655372361,0.36918956659785546,0.2049988676563854,0.35141033723639786
Т4.9.1,0.7910818514111904,0.2582816785583143,0.7029458738825849,0.03022818746408928,0.9679361950928124,0.6134709139912619,0.03022818746408928,0.6645684100568316,0.9679361950928124,0.6134709139912619,0.8185060250739625,0.7910916586628172,0.22881784293281454,0.016559533694603647,0.6394128800522586,0.6184444577717071,0.6220894283435475,0.9005980978688309,0.8649764198375532,0.17644180703839976,0.2582816785583143,0.7029458738825849,0.7029458738825849,0.17644180703839976,0.8974549392484542,,,,,0.2582816785583143,0.8998521808007764,,0.48304589153964567,0.23871050424588364,0.19675016469141363,0.4084229931948694,0.4084229931948694,0.7884287361768365,0.47790510772898465,0.8370775746800315,0.40144814042203614,0.7567402665128958,0.014068615446480595,0.9112966384801259,0.4898351402960456,0.8341914394837393,0.3914698239846165,0.4334712555567827,0.8141891361373794,0.8341914394837393,0.8341914394837393,0.7858625899829069,0.9208239026512967,0.39142508540612403,0.3224029443834882,0.9087331923803658,0.014068615446480595,0.008228392564932156,0.822430926125055,0.5763756662450676,0.6884819084624081,0.674628626999543,0.9347771468024002,0.46951028608374235,0.886245076600424,0.8304163358719625,0.39566655201104417,1.0,0.6616553196558207,0.829591570579003,0.7910818514111903,0.916019186385855,0.33424795713403727,0.29284765590543077,0.7569285836841316,0.8848483826064679,0.20953565716630307,0.7812407930104454,0.7376506461476566
Т4.9.2,0.7728174619883701,0.3924241027374932,0.3068646334643563,0.18469484488682864,0.5748435679349377,0.7944374541089632,0.18469484488682864,0.32328662492885485,0.5748435679349377,0.7944374541089632,0.5177475246344445,0.7729784711623293,0.16481668821950005,0.2083278816409473,0.163903170014018,0.20500350631614603,0.22063894891717567,0.7356482474393545,0.7120696027776937,0.1478911050220132,0.3924241027374932,0.3068646334643563,0.3068646334643563,0.1478911050220132,0.6368872332558994,,,,,0.3924241027374932,0.676591666736875,,0.4830458915396454,0.41691042738603845,0.5010301379392709,0.3159338511910195,0.3159338511910195,0.7697763100970496,0.10118185205159282,0.8445514871778576,0.057096569969142315,0.5910977359162384,0.12676936693893603,0.5957277634494487,0.888953551562774,0.82621959581991,0.2422991965100903,0.4106057523109129,0.6504939487991175,0.82621959581991,0.82621959581991,0.6292164357871924,0.6421320361854554,0.7159046288804332,0.3767406766121342,0.5917519668326466,0.12676936693893603,0.1833012690771609,0.6192261351999221,0.6017996034846093,0.5542066327568085,0.3617822644351405,0.5938210843047598,0.9257621156396478,0.7216812876495642,0.6667970224999609,0.08106604637661985,0.6616553196558207,1.0,0.49936181115913547,0.7728174619883701,0.4924858279833679,0.11236878275662529,0.2945217501267245,0.6052239024545218,0.5533592278293001,0.43020757957011857,0.3701189898385512,0.8665001190521079
8.2.1,0.6738448566537657,0.18201481893361554,0.7189789758543919,0.11318151044439251,0.9172586356775678,0.4023235398251402,0.11318151044439251,0.6950563387553168,0.9172586356775678,0.4023235398251402,0.7168904419300862,0.6736936738478995,0.5147266236246427,0.380445346474652,0.8381831234733363,0.811221903034221,0.8021838696615629,0.7931742827450159,0.7401787704983068,0.43900675326386085,0.18201481893361554,0.7189789758543919,0.7189789758543919,0.43900675326386085,0.7806478299177293,,,,,0.18201481893361554,0.8133978740438907,,0.4830458915396501,0.46353569745289924,0.40211055497976556,0.03969641755409535,0.03969641755409535,0.6214519248052434,0.34209161737218063,0.6231291121045271,0.06938155786020471,0.7939359085528934,0.030468097240639078,0.9118086525899718,0.5004108238582667,0.6583309091449455,0.6126456020893098,0.4833747900470866,0.7319078793420197,0.6583309091449455,0.6583309091449455,0.7990258394630363,0.9520144789340398,0.26409472441749626,0.6159283530079495,0.916397866696042,0.030468097240639078,0.33344059633573636,0.8024191409298704,0.7608597871155875,0.9343741391648291,0.9427012773967274,0.7692560932108784,0.29132627358241553,0.6761828225951445,0.803959909593542,0.19164095845700627,0.829591570579003,0.49936181115913547,1.0,0.6738448566537657,0.7622112814807379,0.6626191252045474,0.2307456501163538,0.9515311864484197,0.845196130708541,0.31234284504632026,0.6818803205553001,0.6243974190571168
8.8.2,1.0,0.07238635799501393,0.7321546394915501,0.2268707444515496,0.7414954683419247,0.5827378409429684,0.2268707444515496,0.4291669339984584,0.7414954683419247,0.5827378409429684,0.9119705257634055,0.9999993442220299,0.23215685182194518,0.3854812436130955,0.49349364908806165,0.4908574354254972,0.5170129160557619,0.934780111105309,0.9783942382234926,0.15395772070198796,0.07238635799501393,0.7321546394915501,0.7321546394915501,0.15395772070198796,0.925275422210889,,,,,0.07238635799501393,0.882429137063379,,0.48304589153964766,0.3334172818478409,0.39805725083670584,0.47536969898985154,0.47536969898985154,0.9614385958214406,0.37366259459660167,0.9478676320277734,0.5095393755188734,0.8323307653881762,0.25969682794066135,0.8204399935619521,0.5566710517257321,0.9674861523231675,0.17985017498231778,0.2463224980313258,0.742848436491686,0.9674861523231675,0.9674861523231675,0.8516332047830246,0.7408310086327775,0.380156075500845,0.3335551807290748,0.819059219339297,0.25969682794066135,0.4204602083274787,0.9133350548369139,0.7257796037246236,0.6816117147061931,0.5859130285528291,0.6001000583792057,0.5121045055570803,0.9513188286168776,0.9264101997717876,0.37321273928825077,0.7910818514111903,0.7728174619883701,0.6738448566537657,1.0,0.7978904099356418,0.08751544980933626,0.38981658546931663,0.6480602016513313,0.8399113360428553,0.18380458317372342,0.7558626197095186,0.9395953598052226
