ЦУР,1.2.2,1.5.2,1.а.2 Образование,Т.1.2.1 образование,Т.1.2.3 социальная политика,Т.1.3.2,10.2.5 (Доля оплаты труда наемных работников ВРП),"10.3.2 (Численность граждан, которым меры социальной поддержки предоставляются в форме денежных компенсаций)",11.2.1(тыс. чел.),11.5.2,11.5.3,12.3.1 (млн. куб. м),Т 14.3 (тонн),16.1.1 (чел),16.1.1 (%),"Т 16.7 (возрасте 15-72 лет, использующего многофункциональный центр (МФЦ))",2.1.1,Т2.2.1,Т2.3.4,Т2.4.2,Т2.4.4,Т2.5.4,Т2.6.4,Т2.7.2,Т2.7.3,Т2.7.4,Т2.8.3,3.3.1,3.3.2,3.3.4,3.5.1,3.5.2,3.6.1,3.7.1 (возраст 30-34 лет),3.7.1 (возраст 35-39 лет),3.c.1,Т3.2.4,Т3.4.5,Т3.5.2,Т3.6.1,Т3.6.2,Т3.6.5,Т3.6.6,Т3.6.8,Т3.6.10,Т3.6.11,Т3.7.3,Т3.7.4,Т3.8.4,Т.3.10.6 (в возрасте 15-19 лет),Т3.12.2,Т3.12.3,Т3.13.1,4.2.1 (II группа здоровья),4.2.1 (III группа здоровья),4.2.1 (IV группа здоровья),4.4.1.a,Т4.2.4,Т4.2.6,Т4.3.3,Т4.5.1,Т4.6.3,Т4.7.1,Т4.7.3,Т4.9.1,Т4.9.2,8.2.1,8.3.1,8.6.1,8.8.2,"Т 9.2.1 (Перевезено грузов транспортом общего пользования1 – всего, млн тонн)",Т 9.2.1 (автомобильным),"Т 9.2.2 (Перевезено пассажиров транспортом общего пользования1 – всего, млн чел.)",Т 9.2.2 (автомобильным),Т 9.3.12,Т 9.3.13,Т 9.3.17,Т 9.5.2 (Доля валовой добавленной стоимости отрасли «Обрабатывающее производство» в ВРП),9.b.1 (Доля продукции высокотехнологичных и наукоемких отраслей в валовом внутреннем продукте (%)),"Т 9.9 (Внутренние затраты на исследования и разработки, 
в % к ВРП)"
3.3.2,0.6662639733552247,0.6354593515360042,0.5957115856336959,0.5957115856336959,0.6095583483163837,0.6666319131157475,0.6845006593124271,0.6262763809806614,0.9636994321043879,0.6354593515360042,0.6354593515360042,0.7010705054177839,0.750557666501012,0.9278361546514053,0.9307593185492115,0.9811712744266965,0.9631390672545489,0.9631390672545489,0.9783177550813298,0.9282839722291196,0.7351147127448846,0.6214986345495058,0.8762559679910629,0.9763277385212974,0.9716584481268659,0.9460370277211633,0.9732836396849963,0.7017338376930131,1.0,0.9943277157182764,0.7131689687491224,0.9098381353124102,0.967044544476712,0.9728409128069405,0.8987122611685096,0.6997710504633495,0.6078216008831625,0.6997710504633495,0.6997710504633495,0.7138377142520185,0.9999935926192923,0.9394081140779003,0.5582784062638078,0.9755936413172991,0.7106293334774948,0.9078221176172427,0.9570666937872956,0.9451435757705571,0.9678583670390505,0.9537318702723764,0.7403041025262699,0.5369526722431375,0.9676828281645995,0.6316968321309069,0.8688654308713886,0.5759212306215802,0.5397851228085226,0.6890147092237247,0.9152317039450295,0.5421198960486057,0.9654617013778936,0.9464779380196193,0.9669431094000116,0.9295441724200028,0.5772337714746013,0.5015762778379199,0.5497968433628602,0.9275217764552414,0.9659454633602848,0.6662639733552245,0.6510979323681041,0.8994461637931201,0.9817942632412247,0.9694815472933931,0.9113191652471232,0.9167702399665946,0.5933433169461816,0.7376190784825537,0.6434966154828106,0.6468997237067733
3.3.4,0.687025796962286,0.6172587437926386,0.587877406594551,0.587877406594551,0.6138914546002667,0.6873059517969043,0.6821975367220697,0.6495681257075432,0.9767477064332214,0.6172587437926386,0.6172587437926386,0.6928158890406028,0.7516932517957152,0.9402238524601396,0.9419336990505046,0.9886394139808921,0.9771581357480821,0.9771581357480821,0.9793461793816312,0.9296393838616187,0.7335118199108615,0.6198126000505257,0.8698296479052178,0.9812580142033924,0.9772361942213039,0.9371648225549988,0.9499583481537506,0.6849529231279843,0.9943277157182764,1.0,0.7156124660314181,0.923748854673556,0.9749967206362724,0.9810189979842606,0.909507997534308,0.7001129901757335,0.5707869334887749,0.7001129901757335,0.7001129901757335,0.6986335693452097,0.9943437366849818,0.9232579472267604,0.5659938873456521,0.9794229438901044,0.7148972286081038,0.940484217373397,0.9675535229407757,0.9561781721939495,0.9668230215524602,0.9607912276571791,0.7358108366742984,0.539656975926743,0.9754527227453257,0.6565360465741296,0.9089908860715125,0.58749722223988,0.5096214010921254,0.6817787016904869,0.9113807749132459,0.5721513633048056,0.976832745608262,0.9478469212690257,0.97306121009222,0.942828303034705,0.5739728155281553,0.5190369631988376,0.5702746080482036,0.9551879686132232,0.9428821602879579,0.687025796962286,0.6385792688973239,0.9030317111501049,0.986948053441649,0.9736026578325627,0.9214995357470483,0.913961223680971,0.606190921364875,0.7335411378935747,0.6255994404008839,0.6508841825758649
3.5.1,0.8204399935619522,0.8238822926950763,0.9498700976003953,0.9498700976003953,0.8295535094276418,0.8205987578900646,0.9168578567815292,0.8523713007243034,0.6875358898138696,0.8238822926950763,0.8238822926950763,0.929090569079802,0.9759049740755994,0.6225450638446081,0.6223319773622142,0.7009853555478414,0.7111230659828318,0.7111230659828318,0.6300479706877913,0.6781374250501288,0.8434313073459413,0.782675940920424,0.4642237610069577,0.6495154747674681,0.73200971771733,0.5549549876428914,0.6649824962497806,0.88629035333736,0.7131689687491224,0.7156124660314181,1.0,0.5891145741559858,0.6577576670927198,0.6932286906158621,0.6650866029539315,0.8462463381356081,0.8203787413988378,0.8462463381356081,0.8462463381356081,0.9036120852737963,0.7127968893001323,0.6082831107222959,0.9176326729352638,0.6788959385921272,0.9997900050737828,0.6208506463320859,0.6144796854083729,0.6019278493424304,0.7280764266832324,0.6061238361905826,0.9364726646366058,0.7065419071663099,0.6586209221152661,0.8848201057612618,0.6522645460902631,0.8628647650127322,0.8499549442893172,0.8727627947164609,0.6508419665482078,0.8137697485673754,0.6762738293864572,0.7004254945717384,0.6896660935356765,0.6165915075591759,0.9112966384801259,0.5957277634494487,0.9118086525899718,0.6837306903737815,0.608855042508836,0.8204399935619521,0.9148134693375298,0.42861978899258607,0.6892147756671291,0.6748190763567388,0.6859446225401354,0.6408586351977295,0.8867356210908469,0.9833967351006211,0.8404964268173264,0.761511677992064
3.5.2,0.65477853017943,0.3733150370026338,0.48716207393116445,0.48716207393116445,0.46295767538136057,0.6550558137623648,0.6169129400456173,0.5950404121239214,0.8700178229472642,0.3733150370026338,0.3733150370026338,0.5742233165788629,0.6627229618365296,0.9709122451044306,0.9719825695084845,0.9280015655638585,0.9593706178536676,0.9593706178536676,0.9019039051977816,0.820036631907643,0.6951462404188979,0.6447113119395693,0.8309883692433283,0.9576948022681377,0.9019478734093402,0.8699107559804272,0.878022277646063,0.5412205970350608,0.9098381353124102,0.923748854673556,0.5891145741559858,1.0,0.9584641421184641,0.9647713923314098,0.9198564204254708,0.6933156228761327,0.5016382726097623,0.6933156228761327,0.6933156228761327,0.5715795469787857,0.909663202115144,0.8120160109999457,0.5043233675426314,0.969082371452357,0.5872980286268089,0.957245798315289,0.97725114702369,0.9853332224928114,0.8753631211172249,0.9753130903399035,0.5948753921187897,0.45423907334034386,0.956823858921279,0.5453691394220558,0.8468737331179544,0.397409925530972,0.47911234478482445,0.6235405766900567,0.8270905198820958,0.5072280683135066,0.9377157134253173,0.9544759913619287,0.8651362213771975,0.9885842130873993,0.5334990052630167,0.7148822194634408,0.44407896562206245,0.9161954042660361,0.894298471459985,0.6547785301794299,0.4941319677449608,0.9265304919215683,0.8919896784569371,0.8623864493765073,0.9659979849681448,0.7459944988282811,0.5318880335841752,0.5814221071159065,0.42593108842679817,0.67744206789823
3.6.1,0.6669037929323182,0.5392911111690563,0.5267979511136156,0.5267979511136156,0.5617048133527062,0.6671886307850519,0.6249875680658862,0.6266827193753132,0.9165353065754241,0.5392911111690563,0.5392911111690563,0.6351912787225334,0.7272359794987006,0.9500927457915079,0.9522138081652513,0.9695899558844142,0.9696776541780382,0.9696776541780382,0.9585249604354886,0.9310125753234918,0.7267941662749928,0.607796327951891,0.8277918535925332,0.9952177513069432,0.950102776489285,0.9402460779218312,0.9274174096634097,0.5771962478813591,0.967044544476712,0.9749967206362724,0.6577576670927198,0.9584641421184641,1.0,0.9630620698343919,0.8634978672712987,0.6859478518462757,0.48703756076727817,0.6859478518462757,0.6859478518462757,0.6003828053108335,0.9671373402851655,0.8842380495362214,0.48987582973284366,0.9833263497110545,0.6570756027546033,0.9462918217694116,0.9872857602429748,0.986624627725694,0.9670830493986292,0.9896824289799514,0.6575532850859211,0.4092491483819235,0.9999684537090484,0.5683349420910255,0.8871979297385357,0.479063315599098,0.5052269286280309,0.6657974095092284,0.9416788503991242,0.5103814642325875,0.9635950979189226,0.9630752742051587,0.9333772245686877,0.9745653633457746,0.5607131322405362,0.5743861551795656,0.47718799594538225,0.96955064183869,0.933215667508299,0.6669037929323182,0.6217328944658738,0.9545080443212602,0.9373054744116289,0.9116885603154836,0.9335507990417682,0.8740185374507111,0.5155116136764062,0.6853734425323093,0.5955087610772701,0.6183450892819877
3.7.1 (возраст 30-34 лет),0.711944084734065,0.5250312588464635,0.5888014843903635,0.5888014843903635,0.5827027593734622,0.7122269121373005,0.712557686034704,0.6643272699005585,0.9557957780534957,0.5250312588464635,0.5250312588464635,0.6890444842527952,0.737386917172123,0.9773249942039842,0.9782504858918949,0.9828329230344904,0.9917344364253148,0.9917344364253148,0.9549705498344303,0.8610295314950762,0.7459009318382522,0.6833364437200394,0.8785047106803546,0.9733462344528622,0.9708991405168725,0.8930420516631274,0.9412793158285131,0.6825393972749914,0.9728409128069405,0.9810189979842606,0.6932286906158621,0.9647713923314098,0.9630620698343919,1.0,0.9624901662432189,0.7411531526121473,0.6077508558214224,0.7411531526121473,0.7411531526121473,0.7031968608501817,0.9724868117682084,0.8721964126981816,0.5960708431076019,0.9911367066384872,0.6911056148830946,0.9507994120984369,0.9707076956577662,0.9663065922261438,0.9255286662931129,0.9674336778636424,0.7221342631994206,0.5735043444413515,0.9627108486694987,0.6367042152975235,0.8801654268152727,0.5265510668918726,0.5173389926251246,0.6945032665429676,0.8516399773358255,0.5995091895709431,0.9822243383378039,0.9688310464872807,0.9295570867613927,0.9721886875246157,0.5909893969402112,0.6289241268209538,0.5550038761696273,0.9334767751484104,0.9364918366677716,0.7119440847340649,0.5866883576135764,0.8953930999312965,0.9647780786604304,0.9462921773717147,0.9656400377607924,0.8282965676365813,0.6172341782994076,0.6903754568880774,0.5384606989352279,0.719378319035955
3.7.1 (возраст 35-39 лет),0.6768810426920912,0.44194687172351893,0.617118659552226,0.617118659552226,0.5364283105866803,0.6770722211562186,0.7214424026517081,0.6386451618747347,0.9137921933390712,0.44194687172351893,0.44194687172351893,0.6607033263909483,0.6731585349048473,0.9368656729657503,0.9359438948219108,0.9165363500639093,0.9458358096151832,0.9458358096151832,0.8668295315257758,0.7480558308245245,0.6730677992621343,0.6895594747696254,0.8487715237786171,0.8795439103009695,0.915968273069068,0.7771826093687769,0.8740607022374219,0.694137570948705,0.8987122611685096,0.909507997534308,0.6650866029539315,0.9198564204254708,0.8634978672712987,0.9624901662432189,1.0,0.7125013374341845,0.6629708366221602,0.7125013374341845,0.7125013374341845,0.7124408832996743,0.8980231201761516,0.7957980442383722,0.673363362320828,0.9262936372246292,0.6626063333493625,0.9060912591393891,0.889280206031873,0.8856189329649238,0.8244860119968663,0.8784102494858436,0.6913326742965243,0.6714774752062995,0.8624117567460118,0.6568454985319363,0.8372412240875825,0.5387636044486023,0.5220141101183887,0.645224745550742,0.7195745772524776,0.6386465935557047,0.9228158508558229,0.916356992896485,0.8588294900202699,0.910401883432803,0.5958642550028598,0.6593558401674109,0.6089640449768227,0.8482394279289992,0.8587105900801721,0.676881042692091,0.5026102289647127,0.7879960648330716,0.9116189987694449,0.8999136023504186,0.9500387312008333,0.7277367472255292,0.6823714413980673,0.6220521808553421,0.42317135740686107,0.7378673933790587
3.c.1,0.9674861523231674,0.7050133017097319,0.788054460512002,0.788054460512002,0.8586928936410964,0.9677254655649857,0.9658774869950244,0.9333548269832085,0.6674831226840314,0.7050133017097319,0.7050133017097319,0.9438236826435527,0.9147888521344766,0.7653766563471878,0.7652232800521335,0.7468662096029259,0.7484743161924534,0.7484743161924534,0.685131976277408,0.5243105490150771,0.9834905229736984,0.981572052213406,0.6257120586122467,0.7095325380599097,0.7535190334469677,0.5698943653546784,0.7252028418544901,0.870601337779114,0.6997710504633495,0.7001129901757335,0.8462463381356081,0.6933156228761327,0.6859478518462757,0.7411531526121473,0.7125013374341845,1.0,0.843068609297983,1.0,1.0,0.8960309991571855,0.6983096488335585,0.5134676994746715,0.7727712031674641,0.748101974353459,0.8407028370157533,0.6212722914730687,0.6719724649092762,0.6752187883779031,0.661661836769565,0.7067538844456235,0.9258805682246904,0.7257227151338967,0.68709897962195,0.6702001127167926,0.5259398033042078,0.5627532595357249,0.7092962111155863,0.9756429867672354,0.5817315155384414,0.8613376044369285,0.7573913432196315,0.7515559993963943,0.5815644386988917,0.7341279018860932,0.8341914394837393,0.82621959581991,0.6583309091449455,0.6484119242834744,0.7026576975086163,0.9674861523231675,0.8107328730321199,0.5464077306759253,0.6566463175821046,0.6319240675288268,0.731785408206912,0.48165876147619086,0.6802101115000935,0.8584357658748621,0.7423464394825271,0.9692482891480171
Т3.2.4,0.742848436491686,0.7208712416106436,0.8649951120180369,0.8649951120180369,0.7449101045121369,0.7432435803879686,0.9105975404838048,0.7326646872994702,0.5664248496183316,0.7208712416106436,0.7208712416106436,0.8853234987498759,0.8027269343398442,0.5675483761134977,0.5697361449816802,0.5852954774759762,0.5810772880287113,0.5810772880287113,0.5369161032857708,0.4282781759665195,0.7940142483673684,0.8537640704827861,0.5539848915803236,0.5187685093037918,0.6174668669834921,0.45297929499057443,0.671538571047303,0.9332803399190097,0.6078216008831625,0.5707869334887749,0.8203787413988378,0.5016382726097623,0.48703756076727817,0.6077508558214224,0.6629708366221602,0.843068609297983,1.0,0.843068609297983,0.843068609297983,0.9390815454686096,0.606549584454802,0.5239011090959921,0.8513389984138301,0.5839559307944995,0.8106993188385095,0.42261892898413717,0.4815337213525486,0.4730161380600905,0.5328921942342233,0.4956339460998387,0.8758853460792687,0.8369267672148313,0.48792533922674086,0.685969732086492,0.3683813244230378,0.6685629637893922,0.8230590177215756,0.8414377413078467,0.4328363130648048,0.7427804871768248,0.5740813189652484,0.6048060974234307,0.5097174663341792,0.5156070307176476,0.8141891361373794,0.6504939487991175,0.7319078793420197,0.4233639486943789,0.6280725736496544,0.742848436491686,0.7491759409435939,0.3319126355275416,0.5740579853229741,0.5733884553641954,0.5986587240079186,0.44275184549564056,0.7780206910425043,0.7997617237736349,0.6875027399002327,0.8477338021791562
Т3.4.5,0.9674861523231674,0.7050133017097319,0.788054460512002,0.788054460512002,0.8586928936410964,0.9677254655649857,0.9658774869950244,0.9333548269832085,0.6674831226840314,0.7050133017097319,0.7050133017097319,0.9438236826435527,0.9147888521344766,0.7653766563471878,0.7652232800521335,0.7468662096029259,0.7484743161924534,0.7484743161924534,0.685131976277408,0.5243105490150771,0.9834905229736984,0.981572052213406,0.6257120586122467,0.7095325380599097,0.7535190334469677,0.5698943653546784,0.7252028418544901,0.870601337779114,0.6997710504633495,0.7001129901757335,0.8462463381356081,0.6933156228761327,0.6859478518462757,0.7411531526121473,0.7125013374341845,1.0,0.843068609297983,1.0,1.0,0.8960309991571855,0.6983096488335585,0.5134676994746715,0.7727712031674641,0.748101974353459,0.8407028370157533,0.6212722914730687,0.6719724649092762,0.6752187883779031,0.661661836769565,0.7067538844456235,0.9258805682246904,0.7257227151338967,0.68709897962195,0.6702001127167926,0.5259398033042078,0.5627532595357249,0.7092962111155863,0.9756429867672354,0.5817315155384414,0.8613376044369285,0.7573913432196315,0.7515559993963943,0.5815644386988917,0.7341279018860932,0.8341914394837393,0.82621959581991,0.6583309091449455,0.6484119242834744,0.7026576975086163,0.9674861523231675,0.8107328730321199,0.5464077306759253,0.6566463175821046,0.6319240675288268,0.731785408206912,0.48165876147619086,0.6802101115000935,0.8584357658748621,0.7423464394825271,0.9692482891480171
Т3.5.2,0.9674861523231674,0.7050133017097319,0.788054460512002,0.788054460512002,0.8586928936410964,0.9677254655649857,0.9658774869950244,0.9333548269832085,0.6674831226840314,0.7050133017097319,0.7050133017097319,0.9438236826435527,0.9147888521344766,0.7653766563471878,0.7652232800521335,0.7468662096029259,0.7484743161924534,0.7484743161924534,0.685131976277408,0.5243105490150771,0.9834905229736984,0.981572052213406,0.6257120586122467,0.7095325380599097,0.7535190334469677,0.5698943653546784,0.7252028418544901,0.870601337779114,0.6997710504633495,0.7001129901757335,0.8462463381356081,0.6933156228761327,0.6859478518462757,0.7411531526121473,0.7125013374341845,1.0,0.843068609297983,1.0,1.0,0.8960309991571855,0.6983096488335585,0.5134676994746715,0.7727712031674641,0.748101974353459,0.8407028370157533,0.6212722914730687,0.6719724649092762,0.6752187883779031,0.661661836769565,0.7067538844456235,0.9258805682246904,0.7257227151338967,0.68709897962195,0.6702001127167926,0.5259398033042078,0.5627532595357249,0.7092962111155863,0.9756429867672354,0.5817315155384414,0.8613376044369285,0.7573913432196315,0.7515559993963943,0.5815644386988917,0.7341279018860932,0.8341914394837393,0.82621959581991,0.6583309091449455,0.6484119242834744,0.7026576975086163,0.9674861523231675,0.8107328730321199,0.5464077306759253,0.6566463175821046,0.6319240675288268,0.731785408206912,0.48165876147619086,0.6802101115000935,0.8584357658748621,0.7423464394825271,0.9692482891480171
Т3.6.1,0.8516332047830248,0.8264744515106666,0.852314443375621,0.852314443375621,0.8336140822080018,0.8519642449671766,0.949101056014468,0.8242542763772565,0.7174021948478159,0.8264744515106666,0.8264744515106666,0.942793739367125,0.8943524940803022,0.6461923918721892,0.6475464406189878,0.7025408256634307,0.6805275224282251,0.6805275224282251,0.6736598734636956,0.5497081972791475,0.8841722126252622,0.8574665115923228,0.6446237499951277,0.633009182039104,0.718158976535722,0.5766667929230284,0.7210424082913895,0.997463281414045,0.7138377142520185,0.6986335693452097,0.9036120852737963,0.5715795469787857,0.6003828053108335,0.7031968608501817,0.7124408832996743,0.8960309991571855,0.9390815454686096,0.8960309991571855,0.8960309991571855,1.0,0.7129962447916556,0.6278530465839756,0.847213137688705,0.6733265483747426,0.8982582168058973,0.5632335317777849,0.5980365494393197,0.5786954032012482,0.6346330274611983,0.5987814764785289,0.9776110266982175,0.888453255046792,0.6017623572610201,0.8210397347028998,0.5367291794559117,0.7852089260546306,0.7276190974516837,0.8849472529071273,0.5260710741946963,0.8173648251308293,0.6888665418989146,0.6532841771660235,0.6549785250652311,0.5979706861607087,0.7858625899829069,0.6292164357871924,0.7990258394630363,0.5673198785562086,0.6850220708136033,0.8516332047830246,0.7967566860751857,0.4210341429005501,0.7120390277112751,0.7143725627786408,0.6353780291929657,0.5863800227577853,0.8356229808030234,0.8999148428072978,0.7734354839277716,0.8891911994656441
Т3.6.2,0.6648142473703089,0.63525341712733,0.5947934010117963,0.5947934010117963,0.6081054799437103,0.6651830230075587,0.6829830655315834,0.6246794387988069,0.9636846359529377,0.63525341712733,0.63525341712733,0.6997116070728591,0.7500377041449058,0.9270267215498884,0.9299712656964926,0.9807026581433446,0.9626380275182456,0.9626380275182456,0.9783330197200092,0.9291407218236374,0.7340341327459624,0.6195731884457348,0.8760036780362523,0.9762678765580981,0.9709702737929786,0.9467965024272477,0.972766569767788,0.7009586678555908,0.9999935926192923,0.9943437366849818,0.7127968893001323,0.909663202115144,0.9671373402851655,0.9724868117682084,0.8980231201761516,0.6983096488335585,0.606549584454802,0.6983096488335585,0.6983096488335585,0.7129962447916556,1.0,0.9404252714950803,0.5573574706375863,0.9752011527359796,0.7102887288043619,0.908180334326118,0.9573070914056621,0.9453062926759666,0.9678736504374095,0.9536263772876522,0.7394352675172069,0.5362816285199854,0.9677637338756511,0.6323591045698062,0.8694969521941088,0.5767275859003597,0.5391810149622865,0.687461256893263,0.9155036585533765,0.5403989168518168,0.9648444349547187,0.9458001839211174,0.9676885536881032,0.9290802513735286,0.5759366815545387,0.500599982797717,0.5497006014629735,0.9275931448780497,0.9656601778727304,0.6648142473703089,0.650355604729702,0.8995482191414085,0.9820431697694391,0.9697915884227635,0.910650870506533,0.9177335206137752,0.5936001494243139,0.7372668298177069,0.6431456806945921,0.6453791383333785
Т3.6.5,0.4705833198383726,0.6088542495677322,0.4770720791900021,0.4770720791900021,0.44865227306790245,0.4710468174181008,0.5092028005558891,0.4151837811845348,0.9095779745263127,0.6088542495677322,0.6088542495677322,0.5401407641424961,0.6177243889291594,0.7867510599128871,0.7921460132277773,0.8697167149511577,0.8366218797070311,0.8366218797070311,0.9248803024419624,0.9247028071221278,0.5740839184453604,0.41609310459249,0.8574293538523464,0.8910602241711291,0.8443030718434773,0.963814286357404,0.8967004248804584,0.6315950667448028,0.9394081140779003,0.9232579472267604,0.6082831107222959,0.8120160109999457,0.8842380495362214,0.8721964126981816,0.7957980442383722,0.5134676994746715,0.5239011090959921,0.5134676994746715,0.5134676994746715,0.6278530465839756,0.9404252714950803,1.0,0.44192392739283115,0.8658708190114768,0.6066696305597279,0.8446166545987097,0.8952580761235447,0.8738369769631366,0.8884834538998978,0.8639557592368574,0.6221653513631207,0.5132995955600124,0.8841394734374681,0.6314319512711314,0.8322929343702454,0.6183286177833501,0.4584526944328425,0.49912350961851054,0.8592080387474321,0.3496386761339459,0.8406824906221839,0.8087801619309672,0.9683953341408189,0.8039856954089476,0.405274689966495,0.35931262080555987,0.4972306861061532,0.827964145406134,0.9108069700774909,0.4705833198383725,0.526295870332743,0.8428087730068922,0.9491494829545263,0.9528593423327678,0.7735402184358703,0.9555085243129919,0.5772155051234171,0.6354672564642433,0.5749239037978217,0.48186181518087345
Т3.6.6,0.7408310086327775,0.6611824916476947,0.9691178236175996,0.9691178236175996,0.7401689409386254,0.7407935599997578,0.8891932887400686,0.799293188535102,0.5674807301263488,0.6611824916476947,0.6611824916476947,0.8491036558050467,0.8476123777521232,0.5384285888928854,0.5350777301051062,0.5656289281723733,0.6125272936684877,0.6125272936684877,0.45437473003624435,0.4911370252719474,0.7028894212812686,0.7717734689763809,0.365493221690872,0.48284309874821685,0.6164405580018169,0.3464282758506481,0.5268045877872586,0.8300147810688036,0.5582784062638078,0.5659938873456521,0.9176326729352638,0.5043233675426314,0.48987582973284366,0.5960708431076019,0.673363362320828,0.7727712031674641,0.8513389984138301,0.7727712031674641,0.7727712031674641,0.847213137688705,0.5573574706375863,0.44192392739283115,1.0,0.5524665819270924,0.9172749245180201,0.5247979294551506,0.46428763627163644,0.45888945013773863,0.5583892398570972,0.45215567285153324,0.8322087754911309,0.7735488387171082,0.4896369127589105,0.8521144487644683,0.559718470566375,0.8237917447868396,0.8611011004190142,0.7789304389003417,0.45469714854894516,0.8483089726530565,0.5540873182852581,0.6069143179220194,0.5340082109995372,0.5091321518861154,0.9208239026512967,0.6421320361854554,0.9520144789340398,0.5431211262624954,0.4550901251021328,0.7408310086327775,0.7846105779663076,0.26436677591141433,0.5525173665423326,0.5433835833601519,0.6461191282237031,0.4523237811530889,0.9256445535902447,0.844161280432615,0.6549414661769583,0.7462179413529684
Т3.6.8,0.7155043645602948,0.5371561966204357,0.5721008272702908,0.5721008272702908,0.5967868202126704,0.7158128536629724,0.7001636511157386,0.6700306465452918,0.9340146572872566,0.5371561966204357,0.5371561966204357,0.691086622851682,0.7432172624986643,0.9829009478788613,0.9845199920481618,0.9872613233897356,0.99039002162871,0.99039002162871,0.9616924361970349,0.8788245625955222,0.7647871533192263,0.6893170350594171,0.8671965041016951,0.990614147385774,0.9746482878956813,0.9109364077862095,0.9567746181774808,0.6499549603411708,0.9755936413172991,0.9794229438901044,0.6788959385921272,0.969082371452357,0.9833263497110545,0.9911367066384872,0.9262936372246292,0.748101974353459,0.5839559307944995,0.748101974353459,0.748101974353459,0.6733265483747426,0.9752011527359796,0.8658708190114768,0.5524665819270924,1.0,0.6761077196201511,0.9359443139899051,0.9785907081144251,0.9779338218086652,0.94793585301007,0.9866493107042293,0.7085067512169159,0.5021085368663373,0.9833758395345327,0.5774106837407542,0.8575634499798377,0.474492435626183,0.5293722645865993,0.7161135720407074,0.8943099112223072,0.5761993911534237,0.986424380004228,0.9837473159204138,0.9162704755207868,0.9861316438952951,0.5989025956062591,0.6254449129315085,0.5023759397963395,0.9437759959951728,0.9547268786187859,0.7155043645602948,0.6195186743355354,0.9302321532787835,0.9473502137112638,0.9236597594555571,0.9641101254615078,0.8317345918892645,0.5524576236482344,0.6941110493482728,0.5763963267938839,0.7043635149179929
Т3.6.10,0.819059219339297,0.8230904180091928,0.9478324866339002,0.9478324866339002,0.8287290681817412,0.8192007902160011,0.9121336097637933,0.852463427075487,0.6883316112144511,0.8230904180091928,0.8230904180091928,0.9247839772478947,0.9741431763458608,0.619847001009972,0.6194533298282435,0.6994799030593618,0.7101674143497132,0.7101674143497132,0.6283411146949415,0.680397031161488,0.838593778657517,0.7760206947304371,0.45998437686144983,0.6478147934543531,0.7303534857825249,0.5532556254389716,0.6585034504881054,0.8811053431608811,0.7106293334774948,0.7148972286081038,0.9997900050737828,0.5872980286268089,0.6570756027546033,0.6911056148830946,0.6626063333493625,0.8407028370157533,0.8106993188385095,0.8407028370157533,0.8407028370157533,0.8982582168058973,0.7102887288043619,0.6066696305597279,0.9172749245180201,0.6761077196201511,1.0,0.624215130555706,0.6136278167659095,0.6008520090881522,0.7276088162302199,0.6041047282008133,0.9332850138413834,0.7042926386980665,0.657923396079545,0.8897834842817451,0.6595709826505626,0.8682137888612566,0.8444782240652642,0.8673676034504495,0.6510856588844904,0.81533923158523,0.6747871439147074,0.6971196489822965,0.6911593374145225,0.6146659038153622,0.9087331923803658,0.5917519668326466,0.916397866696042,0.6873417249551683,0.6022627280572451,0.819059219339297,0.9130487071440065,0.42708291553702626,0.6888754520562951,0.6746906170877262,0.6835870492395322,0.6432100626031916,0.8887083188831238,0.9824438718551177,0.8392790756778459,0.7555756730239837
Т3.6.11,0.6350265575983379,0.4253075798326099,0.48510440177650715,0.48510440177650715,0.4733946064057447,0.6351314805601196,0.5770718797103235,0.589805031008184,0.9240280761919935,0.4253075798326099,0.4253075798326099,0.5469459086015849,0.6571783864751055,0.925799257378462,0.9251346404691391,0.9242828510531096,0.9500401744988956,0.9500401744988956,0.908119840961163,0.8698459873698461,0.6377460801421853,0.5477186711759077,0.813365542071447,0.9390077010309839,0.8970405073992229,0.8748378750177795,0.8208718075210611,0.542251322384439,0.9078221176172427,0.940484217373397,0.6208506463320859,0.957245798315289,0.9462918217694116,0.9507994120984369,0.9060912591393891,0.6212722914730687,0.42261892898413717,0.6212722914730687,0.6212722914730687,0.5632335317777849,0.908180334326118,0.8446166545987097,0.5247979294551506,0.9359443139899051,0.624215130555706,1.0,0.966837432181089,0.963807222982666,0.8812117423597415,0.9417283011028268,0.6018978139888381,0.49494587032219745,0.9447527927948962,0.66527658259955,0.9563636293918517,0.5392572882433839,0.4076588183933322,0.5558144312037725,0.8288672150982312,0.5349935741927748,0.9273137201404889,0.9013838003252894,0.9273907765696414,0.9448136118934236,0.4904931141929545,0.612511072903202,0.5470758343021398,0.9568480354175325,0.8323541894862437,0.6350265575983379,0.4836148937023845,0.8894750787266373,0.9311774763347587,0.912604952414797,0.9205996725023708,0.8260624152959775,0.6075557022473613,0.6044774437446383,0.4419495166303521,0.6071734467079354
